filename	title	style	region	year	tokens
2.spok_hu_radio_038_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	101530
2.spok_hu_radio_032_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	198399
2.spok_hu_radio_001_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	122547
2.spok_hu_radio_023_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	315203
2.spok_hu_radio_030_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	184101
2.spok_hu_radio_042_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	143755
2.spok_hu_radio_015_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	21841
2.spok_hu_radio_029_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	91798
2.spok_hu_radio_020_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	26179
2.spok_hu_radio_054_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	208231
2.spok_hu_radio_027_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	214022
2.spok_hu_radio_035_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	183639
2.spok_hu_radio_037_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	167743
2.spok_hu_radio_053_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	85019
2.spok_hu_radio_047_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	36923
2.spok_hu_radio_028_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	56245
2.spok_hu_radio_041_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	98905
2.spok_hu_radio_052_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	88126
2.spok_hu_radio_051_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	27039
2.spok_hu_radio_036_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	120968
2.spok_hu_radio_057_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	1586360
2.spok_hu_radio_034_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	65710
2.spok_hu_radio_003_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	53364
2.spok_hu_radio_045_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	70397
2.spok_hu_radio_019_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	22637
2.spok_hu_radio_021_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	190141
2.spok_hu_radio_033_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	141806
2.spok_hu_radio_002_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	37956
2.spok_hu_radio_000_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	95459
2.spok_hu_radio_040_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	97326
2.spok_hu_radio_022_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	224167
2.spok_hu_radio_026_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	234367
2.spok_hu_radio_058_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	1426514
2.spok_hu_radio_046_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	72197
2.spok_hu_radio_050_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	34044
2.spok_hu_radio_039_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	111674
2.spok_hu_radio_025_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	160634
2.spok_hu_radio_059_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	1335458
2.spok_hu_radio_024_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	265360
2.spok_hu_radio_048_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	84292
2.spok_hu_radio_044_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	58957
2.spok_hu_radio_056_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	1530338
2.spok_hu_radio_031_2012.vert	Magyar Rádió Leiratok	spoken	Hungary	2012	103151
2.press_er_szabadsag_1996.vert	Szabadság c. kolozsvári napilap (96, 97, 98, 99)	press	Transylvania	1996	82194
2.press_hu_nszv_001_1997.vert	Népszava	press	Hungary	1997	177775
1.press_hu_nem_001.vert	Magyar Nemzet	press	Hungary	1997	1400537
1.press_hu_nem_000.vert	Magyar Nemzet	press	Hungary	1997	1400810
2.press_hu_nem_002_1997.vert	Magyar Nemzet	press	Hungary	1997	1266219
1.press_hu_nszv_000.vert	Népszava	press	Hungary	1997	1374179
2.press_er_szabadsag_1997.vert	Szabadság c. kolozsvári napilap (96, 97, 98, 99)	press	Transylvania	1997	189890
2.press_hu_nem_006_1998.vert	Magyar Nemzet	press	Hungary	1998	371879
2.press_hu_hir_000_1998.vert	Magyar Hírlap	press	Hungary	1998	1043166
2.press_hu_rmsz_002.clean_1998.vert	-	press	Hungary	1998	708507
1.press_hu_nszv_006.vert	Népszava	press	Hungary	1998	1318885
2.press_hu_hvg_000.clean_1998.vert	-	press	Hungary	1998	1103489
2.press_hu_nem_004_1998.vert	Magyar Nemzet	press	Hungary	1998	1114017
1.press_hu_nem_005.vert	Magyar Nemzet	press	Hungary	1998	1409667
2.press_hu_nem_002_1998.vert	Magyar Nemzet	press	Hungary	1998	116969
2.press_er_szabadsag_1998.vert	Szabadság c. kolozsvári napilap (96, 97, 98, 99)	press	Transylvania	1998	194173
2.press_hu_origo_egyeb_017_1998.vert	Origo	press	Hungary	1998	3
2.press_hu_nem_003_1998.vert	Magyar Nemzet	press	Hungary	1998	836773
2.press_hu_nszv_005_1998.vert	Népszava	press	Hungary	1998	1055222
2.press_hu_hir_001_1998.vert	Magyar Hírlap	press	Hungary	1998	1346494
2.press_hu_origo_techbazis_005_1998.vert	Origo	press	Hungary	1998	146
2.press_hu_nszv_007_1998.vert	Népszava	press	Hungary	1998	322824
2.press_hu_rmsz_003.clean_1998.vert	-	press	Hungary	1998	95779
2.press_hu_nem_006_1999.vert	Magyar Nemzet	press	Hungary	1999	1003538
2.press_er_szabadsag_1999.vert	Szabadság c. kolozsvári napilap (96, 97, 98, 99)	press	Transylvania	1999	235563
2.press_hu_rmsz_003.clean_1999.vert	-	press	Hungary	1999	1209699
2.press_hu_nem_010_1999.vert	Magyar Nemzet	press	Hungary	1999	311456
1.press_hu_nem_008.vert	Magyar Nemzet	press	Hungary	1999	1400770
1.press_hu_hvg_001.clean.vert	-	press	Hungary	1999	1461455
2.press_hu_origo_techbazis_005_1999.vert	Origo	press	Hungary	1999	1061
1.press_hu_nszv_008.vert	Népszava	press	Hungary	1999	1349634
2.press_hu_hir_005_1999.vert	Magyar Hírlap	press	Hungary	1999	363962
2.press_hu_nar_1999.vert	Magyar Narancs	press	Hungary	1999	1494008
1.press_hu_nem_007.vert	Magyar Nemzet	press	Hungary	1999	1386607
2.press_hu_origo_itthon_018_1999.vert	Origo	press	Hungary	1999	766
2.press_hu_kron_003.clean_1999.vert	-	press	Hungary	1999	486858
2.press_hu_mfm.clean_1999.vert	-	press	Hungary	1999	6888
2.press_hu_hir_001_1999.vert	Magyar Hírlap	press	Hungary	1999	80081
1.press_hu_kron_002.clean.vert	-	press	Hungary	1999	1129318
2.press_hu_nszv_007_1999.vert	Népszava	press	Hungary	1999	977985
2.press_hu_hvg_000.clean_1999.vert	-	press	Hungary	1999	264199
1.press_hu_nem_009.vert	Magyar Nemzet	press	Hungary	1999	1358627
1.press_hu_hir_004.vert	Magyar Hírlap	press	Hungary	1999	1436282
1.press_hu_kron_001.clean.vert	-	press	Hungary	1999	1148933
2.press_hu_origo_nagyvilag_011_1999.vert	Origo	press	Hungary	1999	378
2.press_hu_hvg_002.clean_1999.vert	-	press	Hungary	1999	180345
2.press_hu_origo_sport_026_1999.vert	Origo	press	Hungary	1999	1580
1.press_hu_hir_003.vert	Magyar Hírlap	press	Hungary	1999	1434416
1.press_hu_hir_002.vert	Magyar Hírlap	press	Hungary	1999	1442222
2.press_hu_origo_tudomany_004_1999.vert	Origo	press	Hungary	1999	1239
1.press_hu_nszv_009.vert	Népszava	press	Hungary	1999	659429
1.press_hu_rmsz_004.clean.vert	-	press	Hungary	1999	373764
1.press_hu_kron_000.clean.vert	-	press	Hungary	1999	1330744
1.press_hu_hir_006.vert	Magyar Hírlap	press	Hungary	2000	1346891
2.press_hu_nszb_003_2000.vert	Népszabadság	press	Hungary	2000	908735
2.press_hu_mfm.clean_2000.vert	-	press	Hungary	2000	1164439
2.press_hu_idg_mp_2000.vert	-	press	Hungary	2000	4864
2.press_hu_nem_003_2000.vert	Magyar Nemzet	press	Hungary	2000	558261
1.press_hu_hvg_003.clean.vert	-	press	Hungary	2000	751653
2.press_hu_origo_egyeb_000_2000.vert	Origo	press	Hungary	2000	2834
2.press_hu_nszv_003_2000.vert	Népszava	press	Hungary	2000	486511
2.press_hu_kron_003.clean_2000.vert	-	press	Hungary	2000	647692
1.press_hu_kron_004.clean.vert	-	press	Hungary	2000	1104135
2.press_hu_dtn.clean_2000.vert	-	press	Hungary	2000	70393
2.press_er_szabadsag_2000.vert	Szabadság c. kolozsvári napilap (96, 97, 98, 99)	press	Transylvania	2000	6639
1.press_hu_ujsz_000.clean.vert	-	press	Hungary	2000	1290564
2.press_hu_idg_gs_2000.vert	-	press	Hungary	2000	76
1.press_hu_kron_006.clean.vert	-	press	Hungary	2000	1082890
2.press_hu_origo_itthon_000_2000.vert	Origo	press	Hungary	2000	10741
2.press_hu_idg_pcw_2000.vert	-	press	Hungary	2000	45382
2.press_hu_rmsz_001.clean_2000.vert	-	press	Hungary	2000	702123
2.press_hu_origo_nagyvilag_000_2000.vert	Origo	press	Hungary	2000	525
2.press_hu_origo_sport_000_2000.vert	Origo	press	Hungary	2000	68
2.press_hu_nem_004_2000.vert	Magyar Nemzet	press	Hungary	2000	284444
1.press_hu_nszb_001.vert	Népszabadság	press	Hungary	2000	1405419
1.press_hu_rmsz_000.clean.vert	-	press	Hungary	2000	1367441
2.press_hu_hir_005_2000.vert	Magyar Hírlap	press	Hungary	2000	987745
1.press_hu_kron_005.clean.vert	-	press	Hungary	2000	1056114
1.press_hu_kron_008.clean.vert	-	press	Hungary	2000	52812
2.press_hu_origo_teve_000_2000.vert	Origo	press	Hungary	2000	56
2.press_hu_hvg_000.clean_2000.vert	-	press	Hungary	2000	42234
2.press_hu_hvg_002.clean_2000.vert	-	press	Hungary	2000	1273534
2.press_hu_origo_vendegszoba_2000.vert	Origo	press	Hungary	2000	19917
2.press_hu_hir_007_2000.vert	Magyar Hírlap	press	Hungary	2000	31231
1.press_hu_nszb_002.vert	Népszabadság	press	Hungary	2000	1404852
2.press_hu_origo_filmklub_000_2000.vert	Origo	press	Hungary	2000	1785
2.press_hu_ujsz_001.clean_2000.vert	-	press	Hungary	2000	515193
2.press_hu_origo_uzletinegyed_000_2000.vert	Origo	press	Hungary	2000	93117
2.press_hu_origo_tudomany_000_2000.vert	Origo	press	Hungary	2000	5079
1.press_hu_kron_007.clean.vert	-	press	Hungary	2000	1052930
1.press_hu_nszv_002.vert	Népszava	press	Hungary	2000	1368888
2.press_hu_origo_techbazis_000_2000.vert	Origo	press	Hungary	2000	1428
2.press_hu_hir_000_2000.vert	Magyar Hírlap	press	Hungary	2000	386604
1.press_hu_nszb_000.vert	Népszabadság	press	Hungary	2000	1407746
2.press_hu_nar_2000.vert	Magyar Narancs	press	Hungary	2000	1741975
2.press_hu_nszv_001_2000.vert	Népszava	press	Hungary	2000	1165434
2.press_hu_hir_008_2000.vert	Magyar Hírlap	press	Hungary	2000	492707
2.press_hu_nszv_003_2001.vert	Népszava	press	Hungary	2001	861635
2.press_hu_origo_sport_025_2001.vert	Origo	press	Hungary	2001	1
2.press_hu_hir_007_2001.vert	Magyar Hírlap	press	Hungary	2001	1300357
2.press_hu_idg_mobil_2001.vert	-	press	Hungary	2001	604
2.press_hu_nszb_003_2001.vert	Népszabadság	press	Hungary	2001	482017
2.press_hu_origo_noilapozo_000_2001.vert	Origo	press	Hungary	2001	35534
1.press_hu_nszb_009.vert	Népszabadság	press	Hungary	2001	1409509
2.press_hu_origo_techbazis_002_2001.vert	Origo	press	Hungary	2001	5
2.press_hu_origo_vendegszoba_2001.vert	Origo	press	Hungary	2001	93526
2.press_hu_rmsz_002.clean_2001.vert	-	press	Hungary	2001	545258
1.press_hu_nszb_005.vert	Népszabadság	press	Hungary	2001	1407863
1.press_hu_nszb_010.vert	Népszabadság	press	Hungary	2001	690737
1.press_hu_nszb_007.vert	Népszabadság	press	Hungary	2001	1393686
2.press_hu_origo_auto_000_2001.vert	Origo	press	Hungary	2001	8710
2.press_hu_hir_008_2001.vert	Magyar Hírlap	press	Hungary	2001	854131
2.press_hu_origo_techbazis_000_2001.vert	Origo	press	Hungary	2001	9496
2.press_hu_idg_mp_2001.vert	-	press	Hungary	2001	15131
2.press_hu_dtn.clean_2001.vert	-	press	Hungary	2001	2219162
1.press_hu_nszb_008.vert	Népszabadság	press	Hungary	2001	1409512
2.press_hu_origo_tudomany_000_2001.vert	Origo	press	Hungary	2001	38245
2.press_hu_origo_zene_2001.vert	Origo	press	Hungary	2001	7760
2.press_hu_nar_2001.vert	Magyar Narancs	press	Hungary	2001	850243
1.press_hu_ujsz_002.clean.vert	-	press	Hungary	2001	1290014
2.press_hu_hvg_000.clean_2001.vert	-	press	Hungary	2001	40577
2.press_hu_origo_uzletinegyed_000_2001.vert	Origo	press	Hungary	2001	168202
2.press_hu_idg_gs_2001.vert	-	press	Hungary	2001	140350
2.press_hu_origo_teve_000_2001.vert	Origo	press	Hungary	2001	5817
2.press_hu_origo_szorakozas_2001.vert	Origo	press	Hungary	2001	11448
2.press_hu_origo_sport_000_2001.vert	Origo	press	Hungary	2001	175465
1.press_hu_ujsz_004.clean.vert	-	press	Hungary	2001	558818
1.press_hu_nszv_004.vert	Népszava	press	Hungary	2001	1374714
2.press_hu_nszv_005_2001.vert	Népszava	press	Hungary	2001	289422
1.press_hu_nszb_004.vert	Népszabadság	press	Hungary	2001	1416550
2.press_hu_origo_itthon_000_2001.vert	Origo	press	Hungary	2001	141560
2.press_hu_mfm.clean_2001.vert	-	press	Hungary	2001	524846
1.press_hu_nszb_006.vert	Népszabadság	press	Hungary	2001	1409536
2.press_hu_idg_uzlet_2001.vert	-	press	Hungary	2001	410
2.press_hu_origo_egyeb_000_2001.vert	Origo	press	Hungary	2001	156770
1.press_hu_ujsz_003.clean.vert	-	press	Hungary	2001	1289885
2.press_hu_idg_pcw_2001.vert	-	press	Hungary	2001	156758
2.press_hu_ujsz_001.clean_2001.vert	-	press	Hungary	2001	733065
1.press_hu_hir_009.vert	Magyar Hírlap	press	Hungary	2001	722141
2.press_hu_rmsz_001.clean_2001.vert	-	press	Hungary	2001	600970
2.press_hu_nem_010_2001.vert	Magyar Nemzet	press	Hungary	2001	378659
2.press_vj_msz_2001.vert	Magyar Szó	press	Vojvodina	2001	634
2.press_hu_origo_nagyvilag_000_2001.vert	Origo	press	Hungary	2001	161076
2.press_hu_origo_sport_001_2002.vert	Origo	press	Hungary	2002	424337
2.press_hu_origo_zene_2002.vert	Origo	press	Hungary	2002	89461
2.press_hu_origo_onkormanyzati_2002.vert	Origo	press	Hungary	2002	81915
2.press_vj_ujkep_2002.vert	Új Kép - pedagógusok és szülők folyóirata	press	Vojvodina	2002	2213
2.press_hu_nszv_kultura_2002.vert	-	press	Hungary	2002	143027
2.press_hu_origo_nagyvilag_000_2002.vert	Origo	press	Hungary	2002	497431
2.press_hu_origo_auto_000_2002.vert	Origo	press	Hungary	2002	47011
2.press_hu_origo_boxutca_2002.vert	Origo	press	Hungary	2002	14144
2.press_hu_origo_vendegszoba_2002.vert	Origo	press	Hungary	2002	150207
2.press_hu_origo_tudomany_000_2002.vert	Origo	press	Hungary	2002	244203
2.press_hu_nszv_sport_2002.vert	-	press	Hungary	2002	514769
2.press_kr_karpigszo_2002.vert	Kárpáti Igaz Szó on-line kiadás	press	Subcarpathia	2002	84472
2.press_hu_origo_techbazis_000_2002.vert	Origo	press	Hungary	2002	332406
2.press_hu_origo_szex_2002.vert	Origo	press	Hungary	2002	349
2.press_hu_origo_sport_000_2002.vert	Origo	press	Hungary	2002	929373
2.press_hu_origo_teve_000_2002.vert	Origo	press	Hungary	2002	46804
2.press_hu_origo_o-mobil_2002.vert	Origo	press	Hungary	2002	238
2.press_hu_idg_mp_2002.vert	-	press	Hungary	2002	28876
2.press_hu_nszv_belfold_020_2002.vert	-	press	Hungary	2002	343494
2.press_hu_origo_egyeb_001_2002.vert	Origo	press	Hungary	2002	402727
2.press_vj_csk_2002.vert	Családi Kör	press	Vojvodina	2002	24119
2.press_hu_nszv_szepszo_2002.vert	-	press	Hungary	2002	575868
2.press_hu_origo_vb2006_2002.vert	Origo	press	Hungary	2002	1162
2.press_vj_msz_2002.vert	Magyar Szó	press	Vojvodina	2002	19886
2.press_hu_origo_itthon_000_2002.vert	Origo	press	Hungary	2002	870134
2.press_hu_origo_valovilag_2002.vert	Origo	press	Hungary	2002	1354
2.press_hu_idg_gs_2002.vert	-	press	Hungary	2002	208028
2.press_hu_origo_kultura_2002.vert	Origo	press	Hungary	2002	2064
2.press_hu_nszv_kulfold_2002.vert	-	press	Hungary	2002	319017
2.press_hu_origo_noilapozo_000_2002.vert	Origo	press	Hungary	2002	51670
2.press_hu_origo_mediacentrum_2002.vert	Origo	press	Hungary	2002	994
2.press_hu_idg_pcw_2002.vert	-	press	Hungary	2002	60366
2.press_hu_origo_uzletinegyed_000_2002.vert	Origo	press	Hungary	2002	330523
2.press_hu_nszv_belfold_019_2002.vert	-	press	Hungary	2002	165702
2.press_hu_origo_egyeb_000_2002.vert	Origo	press	Hungary	2002	974200
2.press_hu_nszv_gazdasag_2002.vert	-	press	Hungary	2002	189256
2.press_hu_origo_szorakozas_2002.vert	Origo	press	Hungary	2002	61136
2.press_hu_origo_filmklub_000_2002.vert	Origo	press	Hungary	2002	3598
2.press_hu_origo_itthon_002_2003.vert	Origo	press	Hungary	2003	667057
2.press_hu_origo_axetazis_2003.vert	Origo	press	Hungary	2003	321
1.press_hu_nszv_belfold_021.vert	-	press	Hungary	2003	89183
2.press_hu_nszv_gazdasag_2003.vert	-	press	Hungary	2003	261408
2.press_hu_nszv_kulfold_2003.vert	-	press	Hungary	2003	362963
2.press_hu_origo_techbazis_000_2003.vert	Origo	press	Hungary	2003	698943
2.press_hu_origo_noilapozo_000_2003.vert	Origo	press	Hungary	2003	31704
2.press_hu_origo_boxutca_2003.vert	Origo	press	Hungary	2003	18810
2.press_hu_origo_nagyvilag_001_2003.vert	Origo	press	Hungary	2003	863404
2.press_hu_nszv_sport_2003.vert	-	press	Hungary	2003	549789
2.press_hu_origo_valovilag_2003.vert	Origo	press	Hungary	2003	11794
2.press_hu_origo_filmklub_000_2003.vert	Origo	press	Hungary	2003	154496
2.press_hu_origo_egyeb_000_2003.vert	Origo	press	Hungary	2003	18856
1.press_hu_origo_itthon_001.vert	Origo	press	Hungary	2003	1190061
2.press_hu_origo_tudomany_000_2003.vert	Origo	press	Hungary	2003	496303
2.press_hu_origo_techbazis_002_2003.vert	Origo	press	Hungary	2003	3
2.press_hu_origo_vb2006_2003.vert	Origo	press	Hungary	2003	5400
2.press_hu_idg_mp_2003.vert	-	press	Hungary	2003	204035
2.press_hu_nszv_szepszo_2003.vert	-	press	Hungary	2003	25998
2.press_hu_origo_sport_002_2003.vert	Origo	press	Hungary	2003	1300722
2.press_hu_origo_o-mobil_2003.vert	Origo	press	Hungary	2003	4579
2.press_vj_lit_krit001.s1.clean_2003.vert	Kárpát-medencei magyar nyelvi korpusz vajdasági alkorpusza: Üzenet -  irodalom, művészet, kritika, társadalomtudomány 2003/4 -  www.zetna.org.yu	press	Vojvodina	2003	72229
2.press_hu_origo_sport_001_2003.vert	Origo	press	Hungary	2003	885631
1.press_gr_kristaly.s1.clean.vert	Kristály: elektronikus változat	press	Slovakia	2003	12230
2.press_vj_msz_2003.vert	Magyar Szó	press	Vojvodina	2003	205566
2.press_hu_origo_szorakozas_2003.vert	Origo	press	Hungary	2003	119145
2.press_hu_nszv_kultura_2003.vert	-	press	Hungary	2003	316524
2.press_hu_origo_gazdasag_2003.vert	Origo	press	Hungary	2003	1359
2.press_hu_origo_szex_2003.vert	Origo	press	Hungary	2003	288
2.press_hu_origo_mediacentrum_2003.vert	Origo	press	Hungary	2003	1512
2.press_hu_origo_teve_000_2003.vert	Origo	press	Hungary	2003	162545
1.press_vj_ki.vert	Képes Ifjúság	press	Vojvodina	2003	198739
2.press_hu_origo_itthon_000_2003.vert	Origo	press	Hungary	2003	23161
2.press_hu_origo_egyeb_003_2003.vert	Origo	press	Hungary	2003	772540
2.press_hu_nszv_belfold_020_2003.vert	-	press	Hungary	2003	634921
2.press_hu_origo_sport_000_2003.vert	Origo	press	Hungary	2003	1803
2.press_hu_origo_vendegszoba_2003.vert	Origo	press	Hungary	2003	306027
2.press_vj_csk_2003.vert	Családi Kör	press	Vojvodina	2003	219893
2.press_hu_origo_nyar_2003.vert	Origo	press	Hungary	2003	360
1.press_hu_origo_daganatok.vert	Origo	press	Hungary	2003	2937
2.press_kr_karpigszo_2003.vert	Kárpáti Igaz Szó on-line kiadás	press	Subcarpathia	2003	309533
2.press_hu_origo_uzletinegyed_000_2003.vert	Origo	press	Hungary	2003	372324
2.press_hu_origo_nagyvilag_000_2003.vert	Origo	press	Hungary	2003	421861
2.press_hu_origo_euro2004_2003.vert	Origo	press	Hungary	2003	56327
2.press_hu_nszv_belfold_008_2003.vert	-	press	Hungary	2003	160510
1.press_hu_origo_irak.vert	Origo	press	Hungary	2003	215421
2.press_hu_origo_uzletinegyed_001_2003.vert	Origo	press	Hungary	2003	347220
2.press_hu_origo_egyeb_001_2003.vert	Origo	press	Hungary	2003	928530
2.press_hu_origo_digifoto_2003.vert	Origo	press	Hungary	2003	62183
2.press_hu_origo_zene_2003.vert	Origo	press	Hungary	2003	184369
2.press_kr_karpatinfo_2003.vert	Kárpátinfo on-line kiadás	press	Subcarpathia	2003	51310
2.press_hu_idg_pcw_2003.vert	-	press	Hungary	2003	133521
2.press_hu_origo_egyeb_002_2003.vert	Origo	press	Hungary	2003	1311296
2.press_hu_origo_kultura_2003.vert	Origo	press	Hungary	2003	10235
2.press_hu_idg_gs_2003.vert	-	press	Hungary	2003	3669
2.press_hu_origo_auto_000_2003.vert	Origo	press	Hungary	2003	139816
1.press_gr_isz.vert	Irodalmi Szemle, irodalmi havilap	press	Slovakia	2003	63351
2.press_hu_origo_egyeb_004_2003.vert	Origo	press	Hungary	2003	489
2.press_hu_origo_sport_003_2003.vert	Origo	press	Hungary	2003	910444
2.press_hu_origo_nagyvilag_002_2004.vert	Origo	press	Hungary	2004	1061368
2.press_hu_origo_szorakozas_2004.vert	Origo	press	Hungary	2004	61379
2.press_hu_nszv_belfold_008_2004.vert	-	press	Hungary	2004	963564
2.press_hu_origo_euro2004_2004.vert	Origo	press	Hungary	2004	170040
2.press_hu_nszv_kulfold_2004.vert	-	press	Hungary	2004	330507
2.press_hu_origo_egyeb_001_2004.vert	Origo	press	Hungary	2004	18501
2.press_hu_origo_uzletinegyed_001_2004.vert	Origo	press	Hungary	2004	562996
2.press_hu_origo_tudomany_001_2004.vert	Origo	press	Hungary	2004	6611
2.press_hu_origo_nagyvilag_001_2004.vert	Origo	press	Hungary	2004	339342
2.press_hu_origo_allergia_2004.vert	Origo	press	Hungary	2004	11624
2.press_hu_origo_egyeb_005_2004.vert	Origo	press	Hungary	2004	447854
2.press_hu_origo_egyeb_000_2004.vert	Origo	press	Hungary	2004	6048
2.press_vj_ujkep_2004.vert	Új Kép - pedagógusok és szülők folyóirata	press	Vojvodina	2004	56318
2.press_hu_origo_egyeb_004_2004.vert	Origo	press	Hungary	2004	1261784
2.press_hu_origo_vendegszoba_2004.vert	Origo	press	Hungary	2004	340885
2.press_hu_idg_mp_2004.vert	-	press	Hungary	2004	375063
2.press_hu_nszv_kultura_2004.vert	-	press	Hungary	2004	322598
